ID	Fwy	Dir	District	County	City	State_PM	Abs_PM	Latitude	Longitude	Length	Type	Lanes	Name	User_ID_1	User_ID_2	User_ID_3	User_ID_4
1126605	805	N	11	73	66000	26.405	26.256	32.881804	-117.201353	.192	HV	1	805 NB HV Off@Carrol	446			
1126614	5	N	11	73	66000	R36.828	36.719	32.987715	-117.255119	.569	ML	5	5NB  Via DeLaValle	13201			
1126627	805	S	11	73	66000	23.652	23.503	32.847458	-117.178155	2.892	HV	1	805 SB HOV N/O 52	26708			
1126631	15	S	11	73	66000	R11.079	11.25	32.84837	-117.117157	4.701	HV	2	S/O HOV LANES	21511			
1126633	15	N	11	73	66000	R11.081	11.262	32.848425	-117.116631	4.688	HV	1	S/O HOV LANES	21512			
1126645	805	S	11	73	13392	8.442	8.293	32.653505	-117.070333		OR	2	54 WB 805 SB	16801			
1126671	15	N	11	73	66000	M5.612	5.214	32.763395	-117.109094	.094	ML	4	15 NB @ Adam Ave	11014			
1126672	15	S	11	73	66000	M5.613	5.205	32.763403	-117.109432	.149	ML	5	15 SB @ Adam Ave	21014			
1126696	15	N	11	73		M28.27	28.527	33.086775	-117.076401	.759	HV	2	15 NB HVS/O Felicita	22713			
1126699	15	S	11	73		M28.269	28.516	33.086691	-117.076716	.39	HV	2	15SB HV S/O Felicita	22712			
1126702	15	N	11	73		R29.499	29.756	33.100548	-117.090049	.948	HV	2	15 NB HVN/O Felicita	22803			
1126722	15	S	11	73		R48.281	48.528	33.357354	-117.159131	3.91	ML	4	15 SB N/O Rte 76	4114			
1126726	805	S	11	73	66000	28.545	28.396	32.904889	-117.224461	.661	HV	1	805 S SO 5/805 Split	42106			
1126770	52	W	11	73	66000	11.651	11.651	32.853459	-117.051468	.424	ML	3	52 WB W/O Mast Blvd	4124			
1126790	805	S	11	73	13392	5.344	5.195	32.618779	-117.039649	.805	ML	4	805 NB Palomar	15704			
1126791	805	S	11	73	13392	5.344	5.195	32.618779	-117.039649		FR	1	805 SB DAR	25704			
1126792	805	S	11	73	13392	5.344	5.195	32.618779	-117.039649	2.935	HV	1	805 SB HOV	35704			
1126796	5	N	11	73		R72.13	72.021	33.393542	-117.591561		FR	1	5 NB Cristianitos Rd	3110			
1126812	15	S	11	73		R34.273	34.52	33.166231	-117.10807	.806	ML	4	15 SB N/O Center Ct	22909			
1126837	5	S	11	73	66000	R28.775	28.666	32.877097	-117.228859	4.092	HV	2	15SB HV N/O Felicita	22804			
1126849	76	W	11	73		13.343	13.336	33.303867	-117.213732	.593	ML	2	76 WB Calle De	16607			
1126852	76	E	11	73		13.343	13.336	33.303867	-117.213732	.594	ML	2	76 EB Calle De	26607			
1126856	76	W	11	73		13.344	13.337	33.303877	-117.21372	2.5	ML	2	76 WB E/O Monserate	16609			
1126859	76	E	11	73		13.344	13.337	33.303877	-117.21372	2.5	ML	2	76 EB E/O Monserate	26609			
1126864	5	S	11	73	66000	R12.851	12.748	32.694108	-117.124841	.454	ML	4	5 SB N/O 15	4006			
1126965	8	E	11	73	40004	12.351	14.308	32.778355	-117.001957		FR	3	FLETCHER PKWY	18110			
1126974	8	E	11	73	40004	11.4	13.357	32.772582	-117.016817	.241	ML	4	8EB 70th/LK Murray	18109			
1126977	8	E	11	73	40004	11.4	13.357	32.772582	-117.016817		FR	2	8EB 70th/LK Murray	18109			
